dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss,C,error
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500.0,0.0001,0.04881966195534915,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500.0,0.0001,0.5084072099998593,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500.0,0.0001,0.5581799310166389,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,800.0,0.0001,0.04951106396038085,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,800.0,0.0001,0.4965160849969834,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,800.0,0.0001,0.5390400699106976,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000.0,0.0001,0.04917945293709636,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000.0,0.0001,0.4932660310296342,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000.0,0.0001,0.542106213979423,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,2000.0,0.0001,0.08894154394511133,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,2000.0,0.0001,0.5835633400129154,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,2000.0,0.0001,0.6440752239432186,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000.0,0.0001,0.04956561792641878,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000.0,0.0001,0.5187135570449755,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000.0,0.0001,0.5305572398938239,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,4000.0,0.0001,0.048771112924441695,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,4000.0,0.0001,0.4869245709851384,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,4000.0,0.0001,0.5225872480077669,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000.0,0.0001,0.04880009905900806,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000.0,0.0001,0.48344967199955136,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000.0,0.0001,0.5313318510306999,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,6000.0,0.0001,0.04918313305824995,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,6000.0,0.0001,0.4903344629565254,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,6000.0,0.0001,0.5360781849594787,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,7000.0,0.0001,0.048550902982242405,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,7000.0,0.0001,0.4895792619790882,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,7000.0,0.0001,0.5316496930317953,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,8000.0,0.0001,0.04856478900182992,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,8000.0,0.0001,0.48973684199154377,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,8000.0,0.0001,0.5291305310092866,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,9000.0,0.0001,0.04830746294464916,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,9000.0,0.0001,0.4863205219153315,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,9000.0,0.0001,0.5345335570164025,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,0.0,1e-06,0.04850547504611313,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,0.0,1e-06,0.5679677240550518,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,ERROR,l2,0.0,1e-08,lbfgs,10000,,1e-06,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,200.0,1e-06,0.05904217599891126,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,200.0,1e-06,0.5994704000186175,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,200.0,1e-06,0.5865091560408473,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,400.0,1e-06,0.07721590995788574,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,400.0,1e-06,0.5264004970667884,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,400.0,1e-06,0.5670734840678051,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500.0,1e-06,0.04883077007252723,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500.0,1e-06,0.49158118397463113,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500.0,1e-06,0.5358142520999536,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,800.0,1e-06,0.04833303194027394,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,800.0,1e-06,0.4865334789501503,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,800.0,1e-06,0.5233529140241444,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000.0,1e-06,0.04813211795408279,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000.0,1e-06,0.47988966200500727,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000.0,1e-06,0.5195961890276521,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,2000.0,1e-06,0.05082307895645499,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,2000.0,1e-06,0.5038312399992719,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,2000.0,1e-06,0.5245198640041053,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000.0,1e-06,0.0487452280940488,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000.0,1e-06,0.4968388630077243,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000.0,1e-06,0.5440453689079732,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,4000.0,1e-06,0.050432204036042094,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,4000.0,1e-06,0.5020988909527659,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,4000.0,1e-06,0.5367681379429996,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000.0,1e-06,0.08779402601066977,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000.0,1e-06,0.6008775099180639,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000.0,1e-06,0.6286273649893701,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,6000.0,1e-06,0.04895903600845486,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,6000.0,1e-06,0.5509994939202443,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,6000.0,1e-06,0.5311451100278646,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,7000.0,1e-06,0.04903562495019287,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,7000.0,1e-06,0.5011408709688112,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,7000.0,1e-06,0.5336693760473281,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,8000.0,1e-06,0.048772804089821875,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,8000.0,1e-06,0.4815412430325523,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,8000.0,1e-06,0.5142793760169297,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,9000.0,1e-06,0.049020595964975655,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,9000.0,1e-06,0.4857511929003522,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,9000.0,1e-06,0.5200350430095568,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,0.0,1e-08,0.04815259005408734,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,0.0,1e-08,0.493904275004752,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,ERROR,l2,0.0,1e-08,lbfgs,10000,,1e-08,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,200.0,1e-08,0.04873856401536614,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,200.0,1e-08,0.49536408006679267,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,200.0,1e-08,0.5495757190510631,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,400.0,1e-08,0.04851699701976031,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,400.0,1e-08,0.4862779009854421,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,400.0,1e-08,0.5262787060346454,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500.0,1e-08,0.04922269599046558,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500.0,1e-08,0.4995487149572,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500.0,1e-08,0.6580688989488408,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,800.0,1e-08,0.07783069007564336,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,800.0,1e-08,0.5509890420362353,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,800.0,1e-08,0.5513625179883093,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000.0,1e-08,0.04855301999486983,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000.0,1e-08,0.48824084002990276,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000.0,1e-08,0.5169945610687137,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,2000.0,1e-08,0.04858526599127799,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,2000.0,1e-08,0.48593620397150517,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,2000.0,1e-08,0.5249445820227265,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000.0,1e-08,0.04815317096654326,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000.0,1e-08,0.48227376700378954,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000.0,1e-08,0.5218130799476057,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,4000.0,1e-08,0.048809937899932265,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,4000.0,1e-08,0.4886487399926409,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,4000.0,1e-08,0.5362800229340792,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000.0,1e-08,0.049021473969332874,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000.0,1e-08,0.48927514301612973,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000.0,1e-08,0.527660752995871,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,6000.0,1e-08,0.051660923985764384,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,6000.0,1e-08,0.49371819593943655,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,6000.0,1e-08,0.5197208970785141,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,7000.0,1e-08,0.04864245897624642,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,7000.0,1e-08,0.48649818799458444,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,7000.0,1e-08,0.5894557560095564,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,8000.0,1e-08,0.08774658595211804,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,8000.0,1e-08,0.5388000519014895,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,8000.0,1e-08,0.6945750269806013,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,0,single(f32),l2,0.0,1e-08,lbfgs,10000,9000.0,1e-08,0.07701850798912346,9.0,,0.8529442192375056,0.8580424376096725,0.4655052723684923,,
susy,0,double(f64),l2,0.0,1e-08,lbfgs,10000,9000.0,1e-08,0.5303992939880118,0.0,96.0,0.8578872433549825,0.8634189030571706,0.45702172687956294,,
susy,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,9000.0,1e-08,0.5601341049186885,9.0,90.0,0.8578968672894989,0.8634256154697528,0.4570157120587672,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,0.0,0.01,0.05210118705872446,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,0.0,0.01,0.5288961380720139,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,ERROR,l2,0.0,0.01,lbfgs,10000,,0.01,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,200.0,0.01,0.05086451396346092,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,200.0,0.01,0.5426522160414606,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,200.0,0.01,0.5571324119810015,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,400.0,0.01,0.04979840689338744,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,400.0,0.01,0.520381095004268,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,400.0,0.01,0.5498571270145476,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,500.0,0.01,0.04864917206577957,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,500.0,0.01,0.5183967399643734,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,500.0,0.01,0.5592541060177609,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,800.0,0.01,0.048744092928245664,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,800.0,0.01,0.525565571966581,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,800.0,0.01,0.5522383060306311,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,1000.0,0.01,0.04915006598457694,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,1000.0,0.01,0.5401821549749002,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,1000.0,0.01,0.550368528929539,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,2000.0,0.01,0.04823830700479448,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,2000.0,0.01,0.5953326440649107,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,2000.0,0.01,0.7348035169998184,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,3000.0,0.01,0.08116462803445756,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,3000.0,0.01,0.600616850075312,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,3000.0,0.01,0.630315302987583,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,4000.0,0.01,0.050187753047794104,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,4000.0,0.01,0.5290055049117655,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,4000.0,0.01,0.5571827030507848,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,5000.0,0.01,0.04888960695825517,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,5000.0,0.01,0.5392477150307968,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,5000.0,0.01,0.5655038330005482,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,6000.0,0.01,0.04884063208010048,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,6000.0,0.01,0.5348223369801417,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,6000.0,0.01,0.5607282619457692,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,7000.0,0.01,0.048807616927661,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
susy,1,double(f64),l2,0.0,0.01,lbfgs,10000,7000.0,0.01,0.5304630539612845,0.0,98.0,0.8555531235903093,0.8622938087371425,0.458165194183717,,
susy,1,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,7000.0,0.01,0.5785422490444034,9.0,94.0,0.8555569113235729,0.8623062632431266,0.4581478109187782,,
susy,1,single(f32),l2,0.0,0.01,lbfgs,10000,8000.0,0.01,0.0483653029659763,9.0,,0.8508292984311492,0.8573713615790153,0.46627441586331037,,
