dataset,repeat,approach,mode,kernel,C,gamma,tol_single,tol_double,buffer_frac,tol_schedule,final_tol,min_rel_drop,time_sec,n_sv,roc_auc,accuracy,iters_single,iters_double,time_stageA,time_stageB,n_sv_stageA,n_used_stageB
gauss,3,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04852602491155267,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.039189598988741636,57,1.0,1.0,,,0.03461810597218573,0.004571493016555905,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04694490693509579,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.039548103930428624,54,1.0,1.0,,,0.03536620480008423,0.004181899130344391,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048207815969362855,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0404583141207695,58,1.0,1.0,,,0.035900897113606334,0.004557417007163167,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05190401989966631,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.040067552123218775,57,1.0,1.0,,,0.03591669397428632,0.004150858148932457,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047765081049874425,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03952228999696672,54,1.0,1.0,,,0.03509996016509831,0.00442232983186841,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04934650496579707,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03941185702569783,58,1.0,1.0,,,0.03536466392688453,0.004047193098813295,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046502438839524984,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03879608097486198,57,1.0,1.0,,,0.034582877065986395,0.004213203908875585,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04930358799174428,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03813512995839119,53,1.0,1.0,,,0.03399927215650678,0.004135857801884413,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047347850166261196,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03812928288243711,56,1.0,1.0,,,0.03399341693148017,0.004135865950956941,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04768231906928122,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03889026097021997,54,1.0,1.0,,,0.034620140912011266,0.004270120058208704,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047146485885605216,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04195941984653473,55,1.0,1.0,,,0.037964312825351954,0.0039951070211827755,60.0,432.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047186678973957896,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.041543252998963,57,1.0,1.0,,,0.03730953182093799,0.004233721178025007,60.0,432.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046200423035770655,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.042018427047878504,57,1.0,1.0,,,0.03785718511790037,0.004161241929978132,60.0,432.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047813009936362505,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04528464702889323,57,1.0,1.0,,,0.04085831786505878,0.004426329163834453,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048237545881420374,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045504651963710785,56,1.0,1.0,,,0.04121693898923695,0.004287712974473834,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.048353563994169235,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04507937515154481,58,1.0,1.0,,,0.04061162006109953,0.00446775509044528,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04814405390061438,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045942154014483094,57,1.0,1.0,,,0.041559947887435555,0.004382206127047539,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047720331931486726,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.044678006088361144,56,1.0,1.0,,,0.040604755049571395,0.004073251038789749,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04759288905188441,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04382200399413705,58,1.0,1.0,,,0.03899943106807768,0.004822572926059365,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04764763987623155,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04893565899692476,57,1.0,1.0,,,0.04479799489490688,0.0041376641020178795,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04650063207373023,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04436312080360949,56,1.0,1.0,,,0.04002517997287214,0.004337940830737352,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04859377699904144,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045218495884910226,58,1.0,1.0,,,0.041068465914577246,0.00415002997033298,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04533772706054151,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03619422880001366,53,1.0,1.0,,,0.03202897380106151,0.00416525499895215,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04695684602484107,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03765994310379028,56,1.0,1.0,,,0.03343388997018337,0.004226053133606911,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047814841847866774,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03668998088687658,54,1.0,1.0,,,0.032399386866018176,0.004290594020858407,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04645768296904862,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.038271299097687006,54,1.0,1.0,,,0.034185243071988225,0.004086056025698781,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045961461029946804,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03839087695814669,58,1.0,1.0,,,0.03413724293932319,0.0042536340188235044,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047123603988438845,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.037161562126129866,57,1.0,1.0,,,0.032961594173684716,0.004199967952445149,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04559122212231159,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03780753002502024,54,1.0,1.0,,,0.03380898083560169,0.003998549189418554,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047329901019111276,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03790963185019791,58,1.0,1.0,,,0.03373805503360927,0.00417157681658864,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047270829090848565,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.035983823938295245,57,1.0,1.0,,,0.03192838001996279,0.0040554439183324575,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04591089300811291,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0370477600954473,54,1.0,1.0,,,0.03300836496055126,0.00403939513489604,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046168258879333735,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03721623704768717,58,1.0,1.0,,,0.03321477514691651,0.004001461900770664,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04584713000804186,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03740323195233941,57,1.0,1.0,,,0.03344483207911253,0.003958399873226881,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04487962811253965,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.037174589931964874,54,1.0,1.0,,,0.03292078897356987,0.004253800958395004,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04691103403456509,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03613021597266197,58,1.0,1.0,,,0.03203212306834757,0.004098092904314399,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04625125392340124,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03765738708898425,57,1.0,1.0,,,0.03342543309554458,0.004231953993439674,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046390298986807466,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.036873016972094774,53,1.0,1.0,,,0.03279046411626041,0.004082552855834365,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046865096781402826,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.036297871032729745,56,1.0,1.0,,,0.03226847806945443,0.004029392963275313,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046034458791837096,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03778782277368009,54,1.0,1.0,,,0.0337047609500587,0.004083061823621392,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04643699596635997,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04877099907025695,55,1.0,1.0,,,0.044339264975860715,0.0044317340943962336,60.0,432.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.047949271043762565,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04171145800501108,57,1.0,1.0,,,0.037506895838305354,0.004204562166705728,60.0,432.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046632864978164434,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04015673603862524,57,1.0,1.0,,,0.036032238975167274,0.004124497063457966,60.0,432.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04650710499845445,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04345651692710817,57,1.0,1.0,,,0.038847496965900064,0.004609019961208105,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04793139384128153,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0439382737968117,56,1.0,1.0,,,0.039617863949388266,0.004320409847423434,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04612433700822294,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04266671696677804,58,1.0,1.0,,,0.038567347917705774,0.004099369049072266,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045722516952082515,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.049193012062460184,57,1.0,1.0,,,0.04486262192949653,0.004330390132963657,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046600501984357834,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04421725287102163,56,1.0,1.0,,,0.04006832093000412,0.0041489319410175085,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04673372604884207,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04541425500065088,58,1.0,1.0,,,0.040688919834792614,0.004725335165858269,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0470380550250411,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.045017257798463106,57,1.0,1.0,,,0.040642740903422236,0.00437451689504087,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04778386605903506,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04610132589004934,56,1.0,1.0,,,0.04122438607737422,0.0048769398126751184,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.050407977076247334,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04611622984521091,58,1.0,1.0,,,0.04189977888017893,0.0042164509650319815,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04871771018952131,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03981102094985545,53,1.0,1.0,,,0.035609468119218946,0.004201552830636501,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05026317317970097,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04179349495097995,56,1.0,1.0,,,0.03717957902699709,0.004613915923982859,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.051291915122419596,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0405819199513644,54,1.0,1.0,,,0.036244299961254,0.004337619990110397,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04955876711755991,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04028604901395738,54,1.0,1.0,,,0.03602262097410858,0.0042634280398488045,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.050788536900654435,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04337303200736642,58,1.0,1.0,,,0.0386926329229027,0.0046803990844637156,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.051162058021873236,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.042135061929002404,57,1.0,1.0,,,0.03789591300301254,0.004239148925989866,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05243828101083636,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04197026905603707,54,1.0,1.0,,,0.03783407807350159,0.0041361909825354815,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04941849783062935,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04202812002040446,58,1.0,1.0,,,0.037814242066815495,0.0042138779535889626,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.049448096891865134,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04171274998225272,57,1.0,1.0,,,0.0373556069098413,0.004357143072411418,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.051992244087159634,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.042121301870793104,54,1.0,1.0,,,0.03764134389348328,0.004479957977309823,59.0,431.0
gauss,2,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.053437483962625265,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04351548291742802,58,1.0,1.0,,,0.03905208199284971,0.004463400924578309,59.0,431.0
gauss,3,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.05020592315122485,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04257362009957433,57,1.0,1.0,,,0.03810238209553063,0.004471238004043698,59.0,431.0
gauss,1,double(precise),double(precise),linear,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.052960389060899615,59,1.0,1.0,,,,,,
